cd,name,lat,lng,type
2800508,湯島,35.708243,139.769916,1
2800509,新御茶ノ水,35.698072,139.766014,1
2800511,二重橋前,35.681071,139.761948,1
2800515,赤坂,35.67323,139.738348,1
2800516,乃木坂,35.666572,139.726215,1
2800518,明治神宮前〈原宿〉,35.669071,139.703995,1
2800519,代々木公園,35.669187,139.689099,1
2800602,地下鉄成増,35.776557,139.631497,1
2800603,地下鉄赤塚,35.769939,139.644021,1
2800604,平和台,35.757863,139.653762,1
2800605,氷川台,35.74955,139.665567,1
2800607,千川,35.738229,139.689271,1
2800608,要町,35.73323,139.698715,1
2800610,東池袋,35.725732,139.719546,1
2800611,護国寺,35.719044,139.72754,1
2800612,江戸川橋,35.709495,139.733538,1
2800615,麹町,35.684006,139.737613,1
2800616,永田町,35.678757,139.740258,1
2800617,桜田門,35.677405,139.75149,1
2800619,銀座一丁目,35.67435,139.767045,1
2800620,新富町,35.670462,139.773711,1
2800621,月島,35.664871,139.784233,1
2800622,豊洲,35.654908,139.79621,1
2800623,辰巳,35.645576,139.81052,1
2800805,半蔵門,35.685703,139.74163,1
2800807,神保町,35.695966,139.757606,1
2800810,水天宮前,35.682683,139.785377,1
2800811,清澄白河,35.682105,139.798851,1
2800814,住吉,35.689073,139.815681,1
2800901,赤羽岩淵,35.783417,139.722103,1
2800902,志茂,35.777948,139.732599,1
2800903,王子神谷,35.765172,139.735933,1
2800905,西ケ原,35.746008,139.742322,1
2800907,本駒込,35.724155,139.753828,1
2800908,東大前,35.717633,139.758025,1
2800915,六本木一丁目,35.665595,139.739,1
2800916,麻布十番,35.654682,139.737051,1
2800917,白金高輪,35.642903,139.734104,1
2800918,白金台,35.637917,139.726133,1
2801010,雑司が谷,35.720233,139.714795,1
2801011,西早稲田,35.708242,139.709101,1
2801012,東新宿,35.698915,139.707593,1
2801014,北参道,35.678459,139.705453,1
2900102,平沼橋,35.460355,139.616897,1
2900103,西横浜,35.453437,139.608745,1
2900104,天王町,35.453984,139.602554,1
2900105,星川,35.458634,139.594816,1
2900106,和田町,35.463597,139.586786,1
2900107,上星川,35.467694,139.580078,1
2900108,西谷,35.478092,139.565721,1
2900109,鶴ヶ峰,35.475031,139.549586,1
2900110,二俣川,35.463335,139.532207,1
2900111,希望ヶ丘,35.460399,139.5143,1
2900112,三ツ境,35.467779,139.502662,1
2900113,瀬谷,35.470412,139.482574,1
2900115,相模大塚,35.470666,139.441232,1
2900116,さがみ野,35.471485,139.429055,1
2900117,かしわ台,35.466744,139.415851,1
2900202,南万騎が原,35.452522,139.526344,1
2900203,緑園都市,35.439502,139.521841,1
2900204,弥生台,35.429933,139.506615,1
2900205,いずみ野,35.429434,139.495135,1
2900206,いずみ中央,35.415385,139.48727,1
2900207,ゆめが丘,35.405436,139.482192,1
3000102,伊奈,34.802857,137.354743,1
3000103,小田渕,34.814739,137.34559,1
3000104,国府,34.83752,137.328101,1
3000105,御油,34.846113,137.321443,1
3000106,名電赤坂,34.859331,137.311152,1
3000107,名電長沢,34.871623,137.288298,1
3000108,本宿,34.893025,137.260014,1
3000109,名電山中,34.899474,137.242829,1
3000110,藤川,34.913304,137.218428,1
3000111,美合,34.923763,137.196317,1
3000112,男川,34.937461,137.183296,1
3000113,東岡崎,34.951904,137.167333,1
3000114,岡崎公園前,34.954984,137.153309,1
3000115,矢作橋,34.961149,137.139957,1
3000116,宇頭,34.971367,137.118103,1
3000117,新安城,34.986885,137.085443,1
3000118,牛田,34.999294,137.060946,1
3000119,知立,35.006198,137.039628,1
3000120,一ツ木,35.01367,137.02551,1
3000121,富士松,35.029759,137.016508,1
3000122,豊明,35.041127,137.008161,1
3000123,前後,35.05227,136.995665,1
3000124,中京競馬場前,35.061302,136.98158,1
3000125,有松,35.067687,136.971084,1
3000126,左京山,35.070553,136.960301,1
3000127,鳴海,35.079149,136.950096,1
3000128,本星崎,35.087392,136.937378,1
3000129,本笠寺,35.099199,136.933409,1
3000130,桜,35.106062,136.934586,1
3000131,呼続,35.114722,136.930387,1
3000132,堀田,35.120251,136.919839,1
3000133,神宮前,35.125857,136.912485,1
3000135,山王,35.15233,136.888461,1
3000136,名鉄名古屋,35.169252,136.884187,1
3000137,栄生,35.183687,136.873051,1
3000138,東枇杷島,35.189808,136.870168,1
3000139,西枇杷島,35.195015,136.865685,1
3000140,二ツ杁,35.194646,136.859583,1
3000141,新川橋,35.195701,136.851989,1
3000142,須ヶ口,35.198684,136.846229,1
3000143,丸ノ内,35.204742,136.841927,1
3000144,新清洲,35.211249,136.835607,1
3000145,大里,35.226216,136.818428,1
3000146,奥田,35.235412,136.810917,1
3000147,国府宮,35.254218,136.802963,1
3000148,島氏永,35.270777,136.800987,1
3000149,妙興寺,35.287178,136.798231,1
3000150,名鉄一宮,35.30154,136.797225,1
3000151,今伊勢,35.31836,136.789273,1
3000152,石刀,35.326204,136.785407,1
3000153,新木曽川,35.342047,136.779421,1
3000154,黒田,35.350213,136.777502,1
3000155,木曽川堤,35.365067,136.770486,1
3000156,笠松,35.37466,136.764664,1
3000157,岐南,35.389716,136.769165,1
3000158,茶所,35.402048,136.768917,1
3000159,加納,35.405209,136.765984,1
3000160,名鉄岐阜,35.411136,136.760066,1
3000202,八幡,34.82916,137.352113,1
3000203,諏訪町,34.823464,137.370479,1
3000204,稲荷口,34.818435,137.387703,1
3000205,豊川稲荷,34.821755,137.396058,1
3000302,北安城,34.964677,137.092146,1
3000303,南安城,34.951976,137.092457,1
3000304,碧海古井,34.93723,137.090863,1
3000305,堀内公園,34.927834,137.089636,1
3000306,桜井,34.917477,137.088345,1
3000307,米津,34.892822,137.060993,1
3000308,桜町前,34.880107,137.062444,1
3000309,西尾口,34.870647,137.062661,1
3000310,西尾,34.863917,137.057789,1
3000311,福地,34.844663,137.048579,1
3000313,上横須賀,34.829941,137.071883,1
3000315,吉良吉田,34.794043,137.071017,1
3000316,南桜井,34.906302,137.07721,1
3000402,三河鳥羽,34.793214,137.104984,1
3000403,西幡豆,34.792431,137.121271,1
3000404,東幡豆,34.789693,137.145645,1
3000405,こどもの国,34.788791,137.162721,1
3000406,西浦,34.79003,137.178617,1
3000407,形原,34.798607,137.184594,1
3000408,三河鹿島,34.813313,137.189687,1
3000409,蒲郡競艇場前,34.825545,137.202014,1
3000501,碧南,34.874041,136.985613,1
3000502,碧南中央,34.887395,136.989476,1
3000503,新川町,34.896619,136.990312,1
3000504,北新川,34.906018,136.992475,1
3000505,高浜港,34.921536,136.989391,1
3000506,三河高浜,34.930796,136.989954,1
3000507,吉浜,34.946327,136.98919,1
3000508,小垣江,34.9639,136.995455,1
3000509,刈谷市,34.984803,136.993844,1
3000511,重原,34.994824,137.023727,1
3000513,三河知立,35.004002,137.045311,1
3000514,三河八橋,35.010913,137.077147,1
3000515,若林,35.026284,137.095851,1
3000516,竹村,35.040067,137.11476,1
3000517,土橋,35.058179,137.129572,1
3000518,上挙母,35.071854,137.154453,1
3000519,豊田市,35.087305,137.156227,1
3000520,梅坪,35.099654,137.162206,1
3000521,越戸,35.10769,137.180178,1
3000522,平戸橋,35.114628,137.184725,1
3000523,猿投,35.122613,137.178739,1
3000603,上豊田,35.116168,137.15535,1
3000604,浄水,35.121298,137.137186,1
3000605,三好ヶ丘,35.126918,137.111219,1
3000606,黒笹,35.127681,137.091365,1
3000607,米野木,35.123728,137.06702,1
3000608,日進,35.118378,137.04878,1
3000609,赤池,35.121097,137.017978,1
3000701,常滑,34.891167,136.834992,1
3000702,りんくう常滑,34.87967,136.828164,1
3000703,中部国際空港,34.859262,136.816382,1
3000805,豊田本町,35.113586,136.910877,1
3000806,道徳,35.105712,136.909409,1
3000807,大江,35.093258,136.912758,1
3000808,大同町,35.080268,136.909314,1
3000809,柴田,35.072774,136.909126,1
3000810,名和,35.060914,136.911709,1
3000811,聚楽園,35.042857,136.90304,1
3000812,新日鉄前,35.035161,136.899491,1
3000813,太田川,35.020221,136.892504,1
3000814,尾張横須賀,35.010132,136.885655,1
3000815,寺本,35.000191,136.875498,1
3000816,朝倉,34.993858,136.863419,1
3000817,古見,34.987809,136.856673,1
3000818,長浦,34.978432,136.847808,1
3000819,日長,34.96162,136.832152,1
3000820,新舞子,34.949689,136.828669,1
3000821,大野町,34.935441,136.827641,1
3000822,西ノ口,34.926759,136.82663,1
3000823,蒲池,34.915408,136.825536,1
3000824,榎戸,34.90489,136.82822,1
3000825,多屋,34.896983,136.830695,1
3000902,高横須賀,35.009608,136.893696,1
3000903,南加木屋,34.989216,136.906853,1
3000904,八幡新田,34.973674,136.912578,1
3000905,巽ヶ丘,34.962265,136.915556,1
3000906,白沢,34.955219,136.91537,1
3000907,坂部,34.941579,136.916562,1
3000908,阿久比,34.931256,136.918517,1
3000910,植大,34.917457,136.923448,1
3000911,半田口,34.909111,136.925462,1
3000912,住吉町,34.902042,136.925684,1
3000913,知多半田,34.893931,136.925954,1
3000914,成岩,34.886209,136.921879,1
3000915,青山,34.878132,136.917,1
3000916,上ゲ,34.858389,136.916403,1
3000917,知多武豊,34.850732,136.916439,1
3000918,富貴,34.828823,136.917043,1
3000920,河和口,34.797805,136.918618,1
3000921,河和,34.777771,136.912528,1
3001002,上野間,34.807284,136.866854,1
3001003,美浜緑苑,34.80028,136.863063,1
3001004,知多奥田,34.787617,136.864488,1
3001005,野間,34.7723,136.860683,1
3001006,内海,34.744631,136.875544,1
3001102,東名古屋港,35.089091,136.899255,1
3001201,栄町,35.170567,136.908962,1
3001202,東大手,35.183727,136.908376,1
3001203,清水,35.187152,136.913814,1
3001204,尼ヶ坂,35.187957,136.91928,1
3001205,森下,35.188299,136.929657,1
3001207,矢田,35.193699,136.947802,1
3001208,守山自衛隊前,35.196258,136.957843,1
3001209,瓢箪山,35.197222,136.965048,1
3001210,小幡,35.200216,136.975769,1
3001211,喜多山,35.205099,136.987735,1
3001212,大森・金城学院前,35.206934,136.996465,1
3001213,印場,35.211085,137.011132,1
3001214,旭前,35.214162,137.019706,1
3001215,尾張旭,35.216743,137.036393,1
3001216,三郷,35.216258,137.052352,1
3001217,水野,35.224296,137.069659,1
3001218,新瀬戸,35.225485,137.077639,1
3001219,瀬戸市役所前,35.224986,137.084177,1
3001220,尾張瀬戸,35.225094,137.09727,1
3001302,甚目寺,35.195953,136.825492,1
3001303,七宝,35.195775,136.806413,1
3001304,木田,35.195328,136.787865,1
3001305,青塚,35.198674,136.76708,1
3001306,勝幡,35.195143,136.750082,1
3001307,藤浪,35.188911,136.738766,1
3001308,津島,35.177982,136.730995,1
3001403,五ノ三,35.129838,136.711464,1
3001404,佐屋,35.147552,136.716612,1
3001405,日比野,35.163258,136.728351,1
3001407,町方,35.18898,136.727551,1
3001408,六輪,35.202395,136.729306,1
3001409,渕高,35.213944,136.727256,1
3001410,丸渕,35.222635,136.728991,1
3001411,上丸渕,35.233809,136.732521,1
3001412,森上,35.247229,136.736698,1
3001413,山崎,35.256548,136.739372,1
3001414,玉野,35.266327,136.747982,1
3001415,萩原,35.277157,136.757703,1
3001416,二子,35.283986,136.766268,1
3001417,苅安賀,35.287194,136.778275,1
3001418,観音寺,35.289716,136.786191,1
3001420,西一宮,35.307603,136.791948,1
3001421,開明,35.31926,136.7741,1
3001422,奥町,35.32434,136.761092,1
3001423,玉ノ井,35.334887,136.757968,1
3001504,下小田井,35.201878,136.870638,1
3001505,中小田井,35.214647,136.876772,1
3001506,上小田井,35.223482,136.876941,1
3001507,西春,35.244627,136.871235,1
3001508,徳重・名古屋芸大,35.256045,136.873384,1
3001509,大山寺,35.263508,136.874748,1
3001510,岩倉,35.277972,136.873511,1
3001511,石仏,35.295545,136.871144,1
3001512,布袋,35.317135,136.872987,1
3001513,江南,35.33475,136.872109,1
3001514,柏森,35.344807,136.900181,1
3001515,扶桑,35.359557,136.91597,1
3001516,木津用水,35.366914,136.925977,1
3001517,犬山口,35.374212,136.939945,1
3001518,犬山,35.379871,136.945536,1
3001519,犬山遊園,35.390331,136.946894,1
3001520,新鵜沼,35.396799,136.944314,1
3001602,鵜沼宿,35.400015,136.932567,1
3001603,羽場,35.40119,136.921535,1
3001604,苧ヶ瀬,35.403273,136.912266,1
3001605,名電各務原,35.402518,136.900981,1
3001606,二十軒,35.400098,136.889307,1
3001607,三柿野,35.400156,136.876084,1
3001608,六軒,35.40105,136.861554,1
3001609,各務原市役所前,35.400869,136.847067,1
3001610,市民公園前,35.400572,136.841829,1
3001611,新那加,35.400097,136.83386,1
3001612,新加納,35.39938,136.824414,1
3001613,高田橋,35.398383,136.811488,1
3001614,手力,35.398269,136.804472,1
3001615,切通,35.400257,136.79564,1
3001616,細畑,35.401637,136.785141,1
3001617,田神,35.411261,136.772189,1
3001702,富岡前,35.379508,136.962112,1
3001703,善師野,35.389744,136.980027,1
3001704,西可児,35.404685,137.010616,1
3001705,可児川,35.41812,137.01847,1
3001706,日本ライン今渡,35.432302,137.036818,1
3001707,新可児,35.423282,137.055622,1
3001708,明智,35.433208,137.087295,1
3001709,顔戸,35.434522,137.105154,1
3001710,御嵩口,35.431281,137.121741,1
3001711,御嵩,35.429723,137.127527,1
3001801,上飯田,35.203845,136.929642,1
3001802,味鋺,35.222478,136.936113,1
3001803,味美,35.235209,136.937134,1
3001804,春日井,35.25035,136.936228,1
3001805,牛山,35.264014,136.931356,1
3001806,間内,35.271585,136.9312,1
3001807,小牧口,35.281717,136.927675,1
3001808,小牧,35.28915,136.928461,1
3001809,小牧原,35.300145,136.935836,1
3001810,味岡,35.309301,136.940304,1
3001811,田県神社前,35.317422,136.943675,1
3001812,楽田,35.330548,136.950101,1
3001813,羽黒,35.351519,136.952486,1
3002002,西笠松,35.36906,136.757901,1
3002003,柳津,35.364925,136.737103,1
3002004,南宿,35.347869,136.728604,1
3002005,須賀,35.340192,136.726805,1
3002006,不破一色,35.332959,136.721897,1
3002007,竹鼻,35.326734,136.706399,1
3002008,羽島市役所前,35.321924,136.70003,1
3002009,江吉良,35.31543,136.699686,1
3002102,新羽島,35.315471,136.686582,1
3100101,大阪難波,34.667113,135.499144,1
3100102,近鉄日本橋,34.666949,135.505818,1
3100103,大阪上本町,34.665513,135.522189,1
3100105,今里,34.664788,135.549917,1
3100106,布施,34.664092,135.563516,1
3100201,大和西大寺,34.69358,135.783169,1
3100202,尼ヶ辻,34.681109,135.783519,1
3100203,西ノ京,34.670652,135.783186,1
3100204,九条,34.659523,135.782894,1
3100205,近鉄郡山,34.646041,135.780756,1
3100206,筒井,34.620152,135.78067,1
3100207,平端,34.606712,135.782804,1
3100208,ファミリー公園前,34.597968,135.784987,1
3100209,結崎,34.584586,135.784782,1
3100210,石見,34.571499,135.785765,1
3100211,田原本,34.553068,135.790837,1
3100212,笠縫,34.541422,135.794076,1
3100213,新ノ口,34.525332,135.794631,1
3100214,大和八木,34.513208,135.791484,1
3100215,八木西口,34.509309,135.790707,1
3100216,畝傍御陵前,34.492758,135.794254,1
3100217,橿原神宮前,34.483987,135.79434,1
3100301,大阪阿部野橋,34.645643,135.514529,1
3100302,河堀口,34.641166,135.524237,1
3100303,北田辺,34.632184,135.528934,1
3100304,今川,34.626226,135.531148,1
3100305,針中野,34.616969,135.533078,1
3100306,矢田,34.605926,135.532942,1
3100307,河内天美,34.585823,135.535509,1
3100308,布忍,34.577824,135.539415,1
3100309,高見ノ里,34.575232,135.546189,1
3100310,河内松原,34.575563,135.557097,1
3100311,恵我ノ荘,34.573591,135.572751,1
3100312,高鷲,34.571602,135.584503,1
3100313,藤井寺,34.571669,135.594046,1
3100314,土師ノ里,34.571603,135.615622,1
3100315,道明寺,34.56834,135.620399,1
3100316,古市,34.55416,135.609092,1
3100317,駒ヶ谷,34.545751,135.621999,1
3100318,上ノ太子,34.532974,135.637634,1
3100319,二上山,34.53907,135.685974,1
3100320,二上神社口,34.532104,135.69414,1
3100321,当麻寺,34.516412,135.705897,1
3100322,磐城,34.511302,135.710869,1
3100323,尺土,34.508577,135.721404,1
3100324,高田市,34.507145,135.742119,1
3100325,浮孔,34.498077,135.754749,1
3100326,坊城,34.493577,135.764876,1
3100327,橿原神宮西口,34.486187,135.781372,1
3100402,播磨,35.078242,136.674595,1
3100403,下深谷,35.096179,136.661818,1
3100404,下野代,35.115899,136.647235,1
3100405,多度,35.133855,136.640594,1
3100406,美濃松山,35.160724,136.632644,1
3100407,石津,35.181032,136.627765,1
3100408,美濃山崎,35.198658,136.621595,1
3100409,駒野,35.22385,136.603389,1
3100410,美濃津屋,35.251532,136.566651,1
3100411,養老,35.28693,136.556739,1
3100412,美濃高田,35.309074,136.563602,1
3100413,烏江,35.305346,136.592258,1
3100414,大外羽,35.315092,136.597382,1
3100415,友江,35.326501,136.600672,1
3100416,美濃青柳,35.343591,136.603797,1
3100417,西大垣,35.360298,136.603363,1
3100419,室,35.367272,136.606209,1
3100420,北大垣,35.375349,136.601979,1
3100421,東赤坂,35.39414,136.600971,1
3100422,広神戸,35.419651,136.602096,1
3100423,北神戸,35.430013,136.59441,1
3100424,池野,35.436512,136.578712,1
3100425,北池野,35.44335,136.573673,1
3100426,美濃本郷,35.449874,136.571826,1
3100427,揖斐,35.470314,136.572536,1
3100505,俊徳道,34.658224,135.571777,1
3100506,長瀬,34.64988,135.577612,1
3100507,弥刀,34.641337,135.583412,1
3100508,久宝寺口,34.634593,135.590548,1
3100509,近鉄八尾,34.62978,135.603591,1
3100510,河内山本,34.627892,135.619317,1
3100511,高安,34.619376,135.624403,1
3100512,恩智,34.609747,135.626308,1
3100513,法善寺,34.595176,135.626331,1
3100514,堅下,34.588246,135.627331,1
3100515,安堂,34.580213,135.629064,1
3100516,河内国分,34.566754,135.635684,1
3100517,大阪教育大前,34.555366,135.645139,1
3100518,関屋,34.553688,135.667778,1
3100519,二上,34.546511,135.68811,1
3100520,近鉄下田,34.541478,135.704033,1
3100521,五位堂,34.534763,135.717937,1
3100522,築山,34.526125,135.733036,1
3100523,大和高田,34.519757,135.742264,1
3100524,松塚,34.520601,135.761507,1
3100525,真菅,34.519585,135.772806,1
3100527,耳成,34.512409,135.815071,1
3100528,大福,34.512851,135.829756,1
3100530,大和朝倉,34.51602,135.868933,1
3100531,長谷寺,34.526889,135.906453,1
3100532,榛原,34.529887,135.954747,1
3100533,室生口大野,34.566109,136.015252,1
3100534,三本松,34.578571,136.035851,1
3100535,赤目口,34.599467,136.073897,1
3100536,名張,34.621612,136.095753,1
3100537,桔梗が丘,34.641297,136.112639,1
3100538,美旗,34.662989,136.133022,1
3100539,伊賀神戸,34.673639,136.152854,1
3100540,青山町,34.672848,136.177763,1
3100541,伊賀上津,34.682695,136.205088,1
3100542,西青山,34.676518,136.237988,1
3100543,東青山,34.675599,136.321627,1
3100544,榊原温泉口,34.67468,136.348576,1
3100545,大三,34.664058,136.368896,1
3100546,伊勢石橋,34.656783,136.408034,1
3100547,川合高岡,34.656425,136.436692,1
3100548,伊勢中川,34.635028,136.477894,1
3100602,新居,34.786338,136.115903,1
3100603,西大手,34.766923,136.124675,1
3100604,上野市,34.767654,136.129419,1
3100605,広小路,34.767054,136.134427,1
3100606,茅町,34.761524,136.135732,1
3100607,桑町,34.754164,136.136621,1
3100608,猪田道,34.735424,136.140352,1
3100609,市部,34.726245,136.148661,1
3100610,依那古,34.715199,136.15318,1
3100611,丸山,34.704381,136.157461,1
3100612,上林,34.694998,136.161219,1
3100613,比土,34.675828,136.16047,1
3100702,岡寺,34.473963,135.796088,1
3100703,飛鳥,34.464928,135.79816,1
3100704,壺阪山,34.449508,135.794819,1
3100705,市尾,34.441731,135.776488,1
3100706,葛,34.431446,135.759914,1
3100708,薬水,34.407806,135.74323,1
3100709,福神,34.395466,135.750185,1
3100710,大阿太,34.388359,135.766434,1
3100711,下市口,34.383998,135.786888,1
3100712,越部,34.38614,135.80262,1
3100713,六田,34.390051,135.822943,1
3100714,大和上市,34.39572,135.845691,1
3100715,吉野神宮,34.390191,135.848211,1
3100716,吉野,34.376848,135.853486,1
3100801,近鉄四日市（あすなろう四日市）,34.966495,136.618352,1
3100802,中川原,34.969242,136.602715,1
3100803,伊勢松本,34.969772,136.590736,1
3100804,伊勢川島,34.977688,136.566934,1
3100805,高角,34.983287,136.554488,1
3100806,桜,34.996586,136.541611,1
3100807,菰野,35.0087,136.517368,1
3100808,中菰野,35.012297,136.50425,1
3100809,大羽根園,35.012521,136.49417,1
3100810,湯の山温泉,35.01159,136.473617,1
3100902,伊勢中原,34.6148,136.497531,1
3100903,松ヶ崎,34.596469,136.518937,1
3100905,東松阪,34.565543,136.546122,1
3100906,櫛田,34.548879,136.583069,1
3100907,漕代,34.541013,136.601001,1
3100908,斎宮,34.537877,136.615389,1
3100909,明星,34.531112,136.642597,1
3100910,明野,34.521497,136.668815,1
3100911,小俣,34.512746,136.685163,1
3100912,宮町,34.497829,136.698526,1
3100914,宇治山田,34.488256,136.714002,1
3101002,五十鈴川,34.476433,136.727287,1
3101003,朝熊,34.477195,136.757357,1
3101004,池の浦,34.479104,136.818533,1
3101102,二階堂,34.602121,135.79553,1
3101103,前栽,34.600996,135.816536,1
3101202,柏原南口,34.58153,135.624956,1
3101302,赤堀,34.95919,136.6104,1
3101303,日永,34.95594,136.604409,1
3101304,南日永,34.949949,136.601015,1
3101305,泊,34.940375,136.598491,1
3101306,追分,34.933931,136.596174,1
3101307,小古曽,34.928701,136.592322,1
3101308,内部,34.925515,136.58697,1
3101404,西日野,34.952896,136.591163,1
3101502,中之郷,34.479577,136.845542,1
3101503,志摩赤崎,34.470028,136.84197,1
3101504,船津,34.456974,136.841562,1
3101505,加茂,34.444164,136.846562,1
3101506,松尾,34.432726,136.840144,1
3101507,白木,34.429218,136.831192,1
3101508,五知,34.407259,136.810655,1
3101509,沓掛,34.394149,136.814427,1
3101510,上之郷,34.379334,136.811422,1
3101511,志摩磯部,34.36959,136.805806,1
3101512,穴川,34.358742,136.815975,1
3101513,志摩横山,34.334208,136.818053,1
3101514,鵜方,34.329332,136.825747,1
3101515,志摩神明,34.3162,136.829977,1
3101516,賢島,34.308529,136.819285,1
3101601,生駒,34.693082,135.698006,1
3101602,菜畑,34.685535,135.706769,1
3101603,一分,34.675408,135.707992,1
3101604,南生駒,34.665484,135.708769,1
3101605,萩の台,34.656974,135.708967,1
3101606,東山,34.648633,135.7085,1
3101607,元山上口,34.640562,135.700887,1
3101608,平群,34.629291,135.704345,1
3101609,竜田川,34.617272,135.704559,1
3101610,勢野北口,34.606098,135.700979,1
3101611,信貴山下,34.600935,135.695172,1
3101701,西田原本,34.553909,135.789512,1
3101702,黒田,34.56841,135.777794,1
3101703,但馬,34.569462,135.768269,1
3101704,箸尾,34.570287,135.751245,1
3101705,池部,34.578755,135.737166,1
3101706,佐味田川,34.585213,135.731047,1
3101707,大輪田,34.589173,135.720328,1
3101708,新王寺,34.597722,135.704337,1
3101802,近鉄新庄,34.489105,135.727338,1
3101803,忍海,34.476062,135.731988,1
3101804,近鉄御所,34.46468,135.732496,1
3101901,伊勢若松,34.869431,136.616765,1
3101902,柳,34.871381,136.595947,1
3101903,鈴鹿市,34.883899,136.582812,1
3101904,三日市,34.880232,136.562316,1
3101905,平田町,34.875124,136.542406,1
3102002,河内永和,34.664276,135.573179,1
3102003,河内小阪,34.66394,135.5815,1
3102004,八戸ノ里,34.663721,135.589475,1
3102005,若江岩田,34.66311,135.608315,1
3102006,河内花園,34.662713,135.618347,1
3102007,東花園,34.662388,135.626808,1
3102008,瓢箪山,34.66196,135.639143,1
3102009,枚岡,34.669579,135.648067,1
3102010,額田,34.675181,135.651086,1
3102011,石切,34.684739,135.654996,1
3102013,東生駒,34.691729,135.710488,1
3102014,富雄,34.694229,135.734825,1
3102015,学園前,34.697018,135.749713,1
3102016,菖蒲池,34.69796,135.761331,1
3102018,新大宮,34.685434,135.810744,1
3102019,近鉄奈良,34.684323,135.827472,1
3102102,服部川,34.626481,135.641102,1
3102103,信貴山口,34.619967,135.642118,1
3102202,喜志,34.522647,135.607137,1
3102203,富田林,34.504166,135.600413,1
3102204,富田林西口,34.500302,135.596347,1
3102205,川西,34.491992,135.590701,1
3102206,滝谷不動,34.481355,135.586665,1
3102207,汐ノ宮,34.466962,135.579188,1
3102208,河内長野,34.450684,135.573172,1
3102301,長田,34.678747,135.591919,1
3102302,荒本,34.678627,135.604912,1
3102303,吉田,34.680294,135.624135,1
3102304,新石切,34.680133,135.640859,1
3102306,白庭台,34.720345,135.716686,1
3102307,学研北生駒,34.724789,135.723038,1
3102308,学研奈良登美ヶ丘,34.726518,135.752424,1
3102402,高安山,34.613679,135.653794,1
3102502,東寺,34.979967,135.752553,1
3102503,十条,34.97398,135.752413,1
3102504,上鳥羽口,34.965135,135.752625,1
3102505,竹田,34.956825,135.756091,1
3102506,伏見,34.946054,135.761479,1
3102507,近鉄丹波橋,34.938299,135.766262,1
3102508,桃山御陵前,34.933349,135.765537,1
3102509,向島,34.914924,135.769681,1
3102510,小倉,34.89304,135.781914,1
3102511,伊勢田,34.882208,135.77899,1
3102512,大久保,34.874351,135.777024,1
3102513,久津川,34.864943,135.774847,1
3102514,寺田,34.853275,135.772011,1
3102515,富野荘,34.840201,135.772922,1
3102516,新田辺,34.820492,135.772805,1
3102517,興戸,34.808293,135.778638,1
3102518,三山木,34.798435,135.785905,1
3102519,近鉄宮津,34.791453,135.787391,1
3102520,狛田,34.78047,135.789568,1
3102521,新祝園,34.759953,135.792657,1
3102522,木津川台,34.746641,135.795996,1
3102523,山田川,34.737678,135.793794,1
3102524,高の原,34.723494,135.791839,1
3102525,平城,34.701496,135.784524,1
3102601,鳥居前,34.692439,135.696151,1
3102602,宝山寺,34.686069,135.68907,1
3102603,梅屋敷,34.683299,135.686967,1
3102604,霞ヶ丘,34.681341,135.683577,1
3102605,生駒山上,34.679594,135.68053,1
3102701,近鉄名古屋,35.169191,136.883855,1
3102702,米野,35.161354,136.879793,1
3102703,黄金,35.156185,136.870621,1
3102704,烏森,35.152935,136.863895,1
3102705,近鉄八田,35.149587,136.854458,1
3102706,伏屋,35.140183,136.827841,1
3102707,戸田,35.132731,136.807624,1
3102708,近鉄蟹江,35.129739,136.794139,1
3102709,富吉,35.123634,136.769298,1
3102710,佐古木,35.119574,136.752583,1
3102711,近鉄弥富,35.113634,136.727638,1
3102712,近鉄長島,35.097721,136.696162,1
3102714,益生,35.057772,136.67854,1
3102715,伊勢朝日,35.038246,136.668821,1
3102716,川越富洲原,35.016267,136.659736,1
3102717,近鉄富田,35.006491,136.64934,1
3102718,霞ヶ浦,34.993392,136.636872,1
3102719,阿倉川,34.985207,136.629417,1
3102720,川原町,34.977283,136.623201,1
3102722,新正,34.955816,136.61873,1
3102723,海山道,34.943304,136.622956,1
3102724,塩浜,34.933008,136.622242,1
3102725,北楠,34.916197,136.624797,1
3102726,楠,34.90489,136.631208,1
3102727,長太ノ浦,34.89158,136.6264,1
3102728,箕田,34.879439,136.622025,1
3102730,千代崎,34.854793,136.608332,1
3102731,白子,34.833754,136.589584,1
3102732,鼓ヶ浦,34.826219,136.581299,1
3102733,磯山,34.812609,136.568881,1
3102734,千里,34.798491,136.556216,1
3102735,豊津上野,34.785156,136.543173,1
3102736,白塚,34.77066,136.53254,1
3102737,高田本山,34.755082,136.516431,1
3102738,江戸橋,34.744425,136.514034,1
3102740,津新町,34.715632,136.50006,1
3102741,南が丘,34.692183,136.49662,1
3102742,久居,34.675543,136.477806,1
3102743,桃園,34.663372,136.47749,1
3200101,難波,34.66357,135.501949,1
3200103,天下茶屋,34.636847,135.496673,1
3200104,岸里玉出,34.628291,135.494388,1
3200105,粉浜,34.61833,135.491763,1
3200106,住吉大社,34.612431,135.490124,1
3200107,住ノ江,34.605348,135.487011,1
3200108,七道,34.592313,135.480556,1
3200109,堺,34.581958,135.468754,1
3200110,湊,34.570489,135.459975,1
